"country","year","month","flu_activity","dengue_activity","infant_mortality","life_expectancy","continent"
Mexico,2005,"07",727,0.1,16.7,75.1,Americas
Mexico,2005,"07",690,0.1,16.7,75.1,Americas
Mexico,2005,"07",748,0.1,16.7,75.1,Americas
Mexico,2005,"07",664,0.1,16.7,75.1,Americas
Mexico,2005,"08",641,0.127,16.7,75.1,Americas
Mexico,2005,"08",698,0.127,16.7,75.1,Americas
Mexico,2005,"08",641,0.127,16.7,75.1,Americas
Mexico,2005,"08",630,0.127,16.7,75.1,Americas
Mexico,2005,"08",641,0.136,16.7,75.1,Americas
Mexico,2005,"08",698,0.136,16.7,75.1,Americas
Mexico,2005,"08",641,0.136,16.7,75.1,Americas
Mexico,2005,"08",630,0.136,16.7,75.1,Americas
Mexico,2005,"08",641,0.099,16.7,75.1,Americas
Mexico,2005,"08",698,0.099,16.7,75.1,Americas
Mexico,2005,"08",641,0.099,16.7,75.1,Americas
Mexico,2005,"08",630,0.099,16.7,75.1,Americas
Mexico,2005,"08",641,0.154,16.7,75.1,Americas
Mexico,2005,"08",698,0.154,16.7,75.1,Americas
Mexico,2005,"08",641,0.154,16.7,75.1,Americas
Mexico,2005,"08",630,0.154,16.7,75.1,Americas
Mexico,2005,"09",811,0.177,16.7,75.1,Americas
Mexico,2005,"09",845,0.177,16.7,75.1,Americas
Mexico,2005,"09",786,0.177,16.7,75.1,Americas
Mexico,2005,"09",855,0.177,16.7,75.1,Americas
Mexico,2005,"09",811,0.208,16.7,75.1,Americas
Mexico,2005,"09",845,0.208,16.7,75.1,Americas
Mexico,2005,"09",786,0.208,16.7,75.1,Americas
Mexico,2005,"09",855,0.208,16.7,75.1,Americas
Mexico,2005,"09",811,0.167,16.7,75.1,Americas
Mexico,2005,"09",845,0.167,16.7,75.1,Americas
Mexico,2005,"09",786,0.167,16.7,75.1,Americas
Mexico,2005,"09",855,0.167,16.7,75.1,Americas
Mexico,2005,"09",811,0.143,16.7,75.1,Americas
Mexico,2005,"09",845,0.143,16.7,75.1,Americas
Mexico,2005,"09",786,0.143,16.7,75.1,Americas
Mexico,2005,"09",855,0.143,16.7,75.1,Americas
Mexico,2005,"10",877,0.179,16.7,75.1,Americas
Mexico,2005,"10",948,0.179,16.7,75.1,Americas
Mexico,2005,"10",822,0.179,16.7,75.1,Americas
Mexico,2005,"10",1180,0.179,16.7,75.1,Americas
Mexico,2005,"10",1027,0.179,16.7,75.1,Americas
Mexico,2005,"10",877,0.194,16.7,75.1,Americas
Mexico,2005,"10",948,0.194,16.7,75.1,Americas
Mexico,2005,"10",822,0.194,16.7,75.1,Americas
Mexico,2005,"10",1180,0.194,16.7,75.1,Americas
Mexico,2005,"10",1027,0.194,16.7,75.1,Americas
Mexico,2005,"10",877,0.155,16.7,75.1,Americas
Mexico,2005,"10",948,0.155,16.7,75.1,Americas
Mexico,2005,"10",822,0.155,16.7,75.1,Americas
Mexico,2005,"10",1180,0.155,16.7,75.1,Americas
Mexico,2005,"10",1027,0.155,16.7,75.1,Americas
Mexico,2005,"10",877,0.156,16.7,75.1,Americas
Mexico,2005,"10",948,0.156,16.7,75.1,Americas
Mexico,2005,"10",822,0.156,16.7,75.1,Americas
Mexico,2005,"10",1180,0.156,16.7,75.1,Americas
Mexico,2005,"10",1027,0.156,16.7,75.1,Americas
Mexico,2005,"10",877,0.169,16.7,75.1,Americas
Mexico,2005,"10",948,0.169,16.7,75.1,Americas
Mexico,2005,"10",822,0.169,16.7,75.1,Americas
Mexico,2005,"10",1180,0.169,16.7,75.1,Americas
Mexico,2005,"10",1027,0.169,16.7,75.1,Americas
Mexico,2005,"11",1311,0.105,16.7,75.1,Americas
Mexico,2005,"11",1294,0.105,16.7,75.1,Americas
Mexico,2005,"11",1304,0.105,16.7,75.1,Americas
Mexico,2005,"11",1279,0.105,16.7,75.1,Americas
Mexico,2005,"11",1311,0.147,16.7,75.1,Americas
Mexico,2005,"11",1294,0.147,16.7,75.1,Americas
Mexico,2005,"11",1304,0.147,16.7,75.1,Americas
Mexico,2005,"11",1279,0.147,16.7,75.1,Americas
Mexico,2005,"11",1311,0.115,16.7,75.1,Americas
Mexico,2005,"11",1294,0.115,16.7,75.1,Americas
Mexico,2005,"11",1304,0.115,16.7,75.1,Americas
Mexico,2005,"11",1279,0.115,16.7,75.1,Americas
Mexico,2005,"11",1311,0.091,16.7,75.1,Americas
Mexico,2005,"11",1294,0.091,16.7,75.1,Americas
Mexico,2005,"11",1304,0.091,16.7,75.1,Americas
Mexico,2005,"11",1279,0.091,16.7,75.1,Americas
Mexico,2005,"12",1540,0.054,16.7,75.1,Americas
Mexico,2005,"12",1407,0.054,16.7,75.1,Americas
Mexico,2005,"12",1393,0.054,16.7,75.1,Americas
Mexico,2005,"12",1472,0.054,16.7,75.1,Americas
Mexico,2005,"12",1540,0.044,16.7,75.1,Americas
Mexico,2005,"12",1407,0.044,16.7,75.1,Americas
Mexico,2005,"12",1393,0.044,16.7,75.1,Americas
Mexico,2005,"12",1472,0.044,16.7,75.1,Americas
Mexico,2005,"12",1540,0.067,16.7,75.1,Americas
Mexico,2005,"12",1407,0.067,16.7,75.1,Americas
Mexico,2005,"12",1393,0.067,16.7,75.1,Americas
Mexico,2005,"12",1472,0.067,16.7,75.1,Americas
Mexico,2005,"12",1540,0.05,16.7,75.1,Americas
Mexico,2005,"12",1407,0.05,16.7,75.1,Americas
Mexico,2005,"12",1393,0.05,16.7,75.1,Americas
Mexico,2005,"12",1472,0.05,16.7,75.1,Americas
Mexico,2006,"01",1397,0.035,16.2,75.4,Americas
Mexico,2006,"01",1310,0.035,16.2,75.4,Americas
Mexico,2006,"01",1383,0.035,16.2,75.4,Americas
Mexico,2006,"01",1475,0.035,16.2,75.4,Americas
Mexico,2006,"01",1222,0.035,16.2,75.4,Americas
Mexico,2006,"01",1397,0.033,16.2,75.4,Americas
Mexico,2006,"01",1310,0.033,16.2,75.4,Americas
Mexico,2006,"01",1383,0.033,16.2,75.4,Americas
Mexico,2006,"01",1475,0.033,16.2,75.4,Americas
Mexico,2006,"01",1222,0.033,16.2,75.4,Americas
Mexico,2006,"01",1397,0.042,16.2,75.4,Americas
Mexico,2006,"01",1310,0.042,16.2,75.4,Americas
Mexico,2006,"01",1383,0.042,16.2,75.4,Americas
Mexico,2006,"01",1475,0.042,16.2,75.4,Americas
Mexico,2006,"01",1222,0.042,16.2,75.4,Americas
Mexico,2006,"01",1397,0.044,16.2,75.4,Americas
Mexico,2006,"01",1310,0.044,16.2,75.4,Americas
Mexico,2006,"01",1383,0.044,16.2,75.4,Americas
Mexico,2006,"01",1475,0.044,16.2,75.4,Americas
Mexico,2006,"01",1222,0.044,16.2,75.4,Americas
Mexico,2006,"01",1397,0.046,16.2,75.4,Americas
Mexico,2006,"01",1310,0.046,16.2,75.4,Americas
Mexico,2006,"01",1383,0.046,16.2,75.4,Americas
Mexico,2006,"01",1475,0.046,16.2,75.4,Americas
Mexico,2006,"01",1222,0.046,16.2,75.4,Americas
Mexico,2006,"02",1169,0.036,16.2,75.4,Americas
Mexico,2006,"02",1064,0.036,16.2,75.4,Americas
Mexico,2006,"02",1137,0.036,16.2,75.4,Americas
Mexico,2006,"02",1131,0.036,16.2,75.4,Americas
Mexico,2006,"02",1169,0.036,16.2,75.4,Americas
Mexico,2006,"02",1064,0.036,16.2,75.4,Americas
Mexico,2006,"02",1137,0.036,16.2,75.4,Americas
Mexico,2006,"02",1131,0.036,16.2,75.4,Americas
Mexico,2006,"02",1169,0.031,16.2,75.4,Americas
Mexico,2006,"02",1064,0.031,16.2,75.4,Americas
Mexico,2006,"02",1137,0.031,16.2,75.4,Americas
Mexico,2006,"02",1131,0.031,16.2,75.4,Americas
Mexico,2006,"02",1169,0.065,16.2,75.4,Americas
Mexico,2006,"02",1064,0.065,16.2,75.4,Americas
Mexico,2006,"02",1137,0.065,16.2,75.4,Americas
Mexico,2006,"02",1131,0.065,16.2,75.4,Americas
Mexico,2006,"03",1069,0.051,16.2,75.4,Americas
Mexico,2006,"03",1038,0.051,16.2,75.4,Americas
Mexico,2006,"03",950,0.051,16.2,75.4,Americas
Mexico,2006,"03",1088,0.051,16.2,75.4,Americas
Mexico,2006,"03",1069,0.049,16.2,75.4,Americas
Mexico,2006,"03",1038,0.049,16.2,75.4,Americas
Mexico,2006,"03",950,0.049,16.2,75.4,Americas
Mexico,2006,"03",1088,0.049,16.2,75.4,Americas
Mexico,2006,"03",1069,0.071,16.2,75.4,Americas
Mexico,2006,"03",1038,0.071,16.2,75.4,Americas
Mexico,2006,"03",950,0.071,16.2,75.4,Americas
Mexico,2006,"03",1088,0.071,16.2,75.4,Americas
Mexico,2006,"03",1069,0.049,16.2,75.4,Americas
Mexico,2006,"03",1038,0.049,16.2,75.4,Americas
Mexico,2006,"03",950,0.049,16.2,75.4,Americas
Mexico,2006,"03",1088,0.049,16.2,75.4,Americas
Mexico,2006,"04",980,0.057,16.2,75.4,Americas
Mexico,2006,"04",933,0.057,16.2,75.4,Americas
Mexico,2006,"04",855,0.057,16.2,75.4,Americas
Mexico,2006,"04",844,0.057,16.2,75.4,Americas
Mexico,2006,"04",880,0.057,16.2,75.4,Americas
Mexico,2006,"04",980,0.068,16.2,75.4,Americas
Mexico,2006,"04",933,0.068,16.2,75.4,Americas
Mexico,2006,"04",855,0.068,16.2,75.4,Americas
Mexico,2006,"04",844,0.068,16.2,75.4,Americas
Mexico,2006,"04",880,0.068,16.2,75.4,Americas
Mexico,2006,"04",980,0.074,16.2,75.4,Americas
Mexico,2006,"04",933,0.074,16.2,75.4,Americas
Mexico,2006,"04",855,0.074,16.2,75.4,Americas
Mexico,2006,"04",844,0.074,16.2,75.4,Americas
Mexico,2006,"04",880,0.074,16.2,75.4,Americas
Mexico,2006,"04",980,0.047,16.2,75.4,Americas
Mexico,2006,"04",933,0.047,16.2,75.4,Americas
Mexico,2006,"04",855,0.047,16.2,75.4,Americas
Mexico,2006,"04",844,0.047,16.2,75.4,Americas
Mexico,2006,"04",880,0.047,16.2,75.4,Americas
Mexico,2006,"04",980,0.077,16.2,75.4,Americas
Mexico,2006,"04",933,0.077,16.2,75.4,Americas
Mexico,2006,"04",855,0.077,16.2,75.4,Americas
Mexico,2006,"04",844,0.077,16.2,75.4,Americas
Mexico,2006,"04",880,0.077,16.2,75.4,Americas
Mexico,2006,"05",869,0.063,16.2,75.4,Americas
Mexico,2006,"05",894,0.063,16.2,75.4,Americas
Mexico,2006,"05",823,0.063,16.2,75.4,Americas
Mexico,2006,"05",909,0.063,16.2,75.4,Americas
Mexico,2006,"05",869,0.067,16.2,75.4,Americas
Mexico,2006,"05",894,0.067,16.2,75.4,Americas
Mexico,2006,"05",823,0.067,16.2,75.4,Americas
Mexico,2006,"05",909,0.067,16.2,75.4,Americas
Mexico,2006,"05",869,0.064,16.2,75.4,Americas
Mexico,2006,"05",894,0.064,16.2,75.4,Americas
Mexico,2006,"05",823,0.064,16.2,75.4,Americas
Mexico,2006,"05",909,0.064,16.2,75.4,Americas
Mexico,2006,"05",869,0.049,16.2,75.4,Americas
Mexico,2006,"05",894,0.049,16.2,75.4,Americas
Mexico,2006,"05",823,0.049,16.2,75.4,Americas
Mexico,2006,"05",909,0.049,16.2,75.4,Americas
Mexico,2006,"06",815,0.074,16.2,75.4,Americas
Mexico,2006,"06",780,0.074,16.2,75.4,Americas
Mexico,2006,"06",770,0.074,16.2,75.4,Americas
Mexico,2006,"06",776,0.074,16.2,75.4,Americas
Mexico,2006,"06",815,0.086,16.2,75.4,Americas
Mexico,2006,"06",780,0.086,16.2,75.4,Americas
Mexico,2006,"06",770,0.086,16.2,75.4,Americas
Mexico,2006,"06",776,0.086,16.2,75.4,Americas
Mexico,2006,"06",815,0.071,16.2,75.4,Americas
Mexico,2006,"06",780,0.071,16.2,75.4,Americas
Mexico,2006,"06",770,0.071,16.2,75.4,Americas
Mexico,2006,"06",776,0.071,16.2,75.4,Americas
Mexico,2006,"06",815,0.077,16.2,75.4,Americas
Mexico,2006,"06",780,0.077,16.2,75.4,Americas
Mexico,2006,"06",770,0.077,16.2,75.4,Americas
Mexico,2006,"06",776,0.077,16.2,75.4,Americas
Mexico,2006,"07",759,0.06,16.2,75.4,Americas
Mexico,2006,"07",737,0.06,16.2,75.4,Americas
Mexico,2006,"07",753,0.06,16.2,75.4,Americas
Mexico,2006,"07",660,0.06,16.2,75.4,Americas
Mexico,2006,"07",774,0.06,16.2,75.4,Americas
Mexico,2006,"07",759,0.084,16.2,75.4,Americas
Mexico,2006,"07",737,0.084,16.2,75.4,Americas
Mexico,2006,"07",753,0.084,16.2,75.4,Americas
Mexico,2006,"07",660,0.084,16.2,75.4,Americas
Mexico,2006,"07",774,0.084,16.2,75.4,Americas
Mexico,2006,"07",759,0.106,16.2,75.4,Americas
Mexico,2006,"07",737,0.106,16.2,75.4,Americas
Mexico,2006,"07",753,0.106,16.2,75.4,Americas
Mexico,2006,"07",660,0.106,16.2,75.4,Americas
Mexico,2006,"07",774,0.106,16.2,75.4,Americas
Mexico,2006,"07",759,0.099,16.2,75.4,Americas
Mexico,2006,"07",737,0.099,16.2,75.4,Americas
Mexico,2006,"07",753,0.099,16.2,75.4,Americas
Mexico,2006,"07",660,0.099,16.2,75.4,Americas
Mexico,2006,"07",774,0.099,16.2,75.4,Americas
Mexico,2006,"07",759,0.106,16.2,75.4,Americas
Mexico,2006,"07",737,0.106,16.2,75.4,Americas
Mexico,2006,"07",753,0.106,16.2,75.4,Americas
Mexico,2006,"07",660,0.106,16.2,75.4,Americas
Mexico,2006,"07",774,0.106,16.2,75.4,Americas
Mexico,2006,"08",786,0.129,16.2,75.4,Americas
Mexico,2006,"08",731,0.129,16.2,75.4,Americas
Mexico,2006,"08",713,0.129,16.2,75.4,Americas
Mexico,2006,"08",790,0.129,16.2,75.4,Americas
Mexico,2006,"08",786,0.103,16.2,75.4,Americas
Mexico,2006,"08",731,0.103,16.2,75.4,Americas
Mexico,2006,"08",713,0.103,16.2,75.4,Americas
Mexico,2006,"08",790,0.103,16.2,75.4,Americas
Mexico,2006,"08",786,0.124,16.2,75.4,Americas
Mexico,2006,"08",731,0.124,16.2,75.4,Americas
Mexico,2006,"08",713,0.124,16.2,75.4,Americas
Mexico,2006,"08",790,0.124,16.2,75.4,Americas
Mexico,2006,"08",786,0.106,16.2,75.4,Americas
Mexico,2006,"08",731,0.106,16.2,75.4,Americas
Mexico,2006,"08",713,0.106,16.2,75.4,Americas
Mexico,2006,"08",790,0.106,16.2,75.4,Americas
Mexico,2006,"09",970,0.193,16.2,75.4,Americas
Mexico,2006,"09",856,0.193,16.2,75.4,Americas
Mexico,2006,"09",994,0.193,16.2,75.4,Americas
Mexico,2006,"09",909,0.193,16.2,75.4,Americas
Mexico,2006,"09",970,0.126,16.2,75.4,Americas
Mexico,2006,"09",856,0.126,16.2,75.4,Americas
Mexico,2006,"09",994,0.126,16.2,75.4,Americas
Mexico,2006,"09",909,0.126,16.2,75.4,Americas
Mexico,2006,"09",970,0.221,16.2,75.4,Americas
Mexico,2006,"09",856,0.221,16.2,75.4,Americas
Mexico,2006,"09",994,0.221,16.2,75.4,Americas
Mexico,2006,"09",909,0.221,16.2,75.4,Americas
Mexico,2006,"09",970,0.151,16.2,75.4,Americas
Mexico,2006,"09",856,0.151,16.2,75.4,Americas
Mexico,2006,"09",994,0.151,16.2,75.4,Americas
Mexico,2006,"09",909,0.151,16.2,75.4,Americas
Mexico,2006,"10",1181,0.218,16.2,75.4,Americas
Mexico,2006,"10",988,0.218,16.2,75.4,Americas
Mexico,2006,"10",1171,0.218,16.2,75.4,Americas
Mexico,2006,"10",1158,0.218,16.2,75.4,Americas
Mexico,2006,"10",1163,0.218,16.2,75.4,Americas
Mexico,2006,"10",1181,0.202,16.2,75.4,Americas
Mexico,2006,"10",988,0.202,16.2,75.4,Americas
Mexico,2006,"10",1171,0.202,16.2,75.4,Americas
Mexico,2006,"10",1158,0.202,16.2,75.4,Americas
Mexico,2006,"10",1163,0.202,16.2,75.4,Americas
Mexico,2006,"10",1181,0.204,16.2,75.4,Americas
Mexico,2006,"10",988,0.204,16.2,75.4,Americas
Mexico,2006,"10",1171,0.204,16.2,75.4,Americas
Mexico,2006,"10",1158,0.204,16.2,75.4,Americas
Mexico,2006,"10",1163,0.204,16.2,75.4,Americas
Mexico,2006,"10",1181,0.166,16.2,75.4,Americas
Mexico,2006,"10",988,0.166,16.2,75.4,Americas
Mexico,2006,"10",1171,0.166,16.2,75.4,Americas
Mexico,2006,"10",1158,0.166,16.2,75.4,Americas
Mexico,2006,"10",1163,0.166,16.2,75.4,Americas
Mexico,2006,"10",1181,0.157,16.2,75.4,Americas
Mexico,2006,"10",988,0.157,16.2,75.4,Americas
Mexico,2006,"10",1171,0.157,16.2,75.4,Americas
Mexico,2006,"10",1158,0.157,16.2,75.4,Americas
Mexico,2006,"10",1163,0.157,16.2,75.4,Americas
Mexico,2006,"11",1372,0.112,16.2,75.4,Americas
Mexico,2006,"11",1319,0.112,16.2,75.4,Americas
Mexico,2006,"11",1409,0.112,16.2,75.4,Americas
Mexico,2006,"11",1464,0.112,16.2,75.4,Americas
Mexico,2006,"11",1372,0.1,16.2,75.4,Americas
Mexico,2006,"11",1319,0.1,16.2,75.4,Americas
Mexico,2006,"11",1409,0.1,16.2,75.4,Americas
Mexico,2006,"11",1464,0.1,16.2,75.4,Americas
Mexico,2006,"11",1372,0.156,16.2,75.4,Americas
Mexico,2006,"11",1319,0.156,16.2,75.4,Americas
Mexico,2006,"11",1409,0.156,16.2,75.4,Americas
Mexico,2006,"11",1464,0.156,16.2,75.4,Americas
Mexico,2006,"11",1372,0.108,16.2,75.4,Americas
Mexico,2006,"11",1319,0.108,16.2,75.4,Americas
Mexico,2006,"11",1409,0.108,16.2,75.4,Americas
Mexico,2006,"11",1464,0.108,16.2,75.4,Americas
Mexico,2006,"12",1654,0.053,16.2,75.4,Americas
Mexico,2006,"12",1615,0.053,16.2,75.4,Americas
Mexico,2006,"12",1617,0.053,16.2,75.4,Americas
Mexico,2006,"12",1740,0.053,16.2,75.4,Americas
Mexico,2006,"12",1725,0.053,16.2,75.4,Americas
Mexico,2006,"12",1654,0.058,16.2,75.4,Americas
Mexico,2006,"12",1615,0.058,16.2,75.4,Americas
Mexico,2006,"12",1617,0.058,16.2,75.4,Americas
Mexico,2006,"12",1740,0.058,16.2,75.4,Americas
Mexico,2006,"12",1725,0.058,16.2,75.4,Americas
Mexico,2006,"12",1654,0.085,16.2,75.4,Americas
Mexico,2006,"12",1615,0.085,16.2,75.4,Americas
Mexico,2006,"12",1617,0.085,16.2,75.4,Americas
Mexico,2006,"12",1740,0.085,16.2,75.4,Americas
Mexico,2006,"12",1725,0.085,16.2,75.4,Americas
Mexico,2006,"12",1654,0.062,16.2,75.4,Americas
Mexico,2006,"12",1615,0.062,16.2,75.4,Americas
Mexico,2006,"12",1617,0.062,16.2,75.4,Americas
Mexico,2006,"12",1740,0.062,16.2,75.4,Americas
Mexico,2006,"12",1725,0.062,16.2,75.4,Americas
Mexico,2006,"12",1654,0.087,16.2,75.4,Americas
Mexico,2006,"12",1615,0.087,16.2,75.4,Americas
Mexico,2006,"12",1617,0.087,16.2,75.4,Americas
Mexico,2006,"12",1740,0.087,16.2,75.4,Americas
Mexico,2006,"12",1725,0.087,16.2,75.4,Americas
Mexico,2007,"01",2911,0.057,15.8,75.6,Americas
Mexico,2007,"01",3041,0.057,15.8,75.6,Americas
Mexico,2007,"01",2538,0.057,15.8,75.6,Americas
Mexico,2007,"01",1987,0.057,15.8,75.6,Americas
Mexico,2007,"01",2911,0.061,15.8,75.6,Americas
Mexico,2007,"01",3041,0.061,15.8,75.6,Americas
Mexico,2007,"01",2538,0.061,15.8,75.6,Americas
Mexico,2007,"01",1987,0.061,15.8,75.6,Americas
Mexico,2007,"01",2911,0.061,15.8,75.6,Americas
Mexico,2007,"01",3041,0.061,15.8,75.6,Americas
Mexico,2007,"01",2538,0.061,15.8,75.6,Americas
Mexico,2007,"01",1987,0.061,15.8,75.6,Americas
Mexico,2007,"01",2911,0.058,15.8,75.6,Americas
Mexico,2007,"01",3041,0.058,15.8,75.6,Americas
Mexico,2007,"01",2538,0.058,15.8,75.6,Americas
Mexico,2007,"01",1987,0.058,15.8,75.6,Americas
Mexico,2007,"02",2229,0.053,15.8,75.6,Americas
Mexico,2007,"02",2057,0.053,15.8,75.6,Americas
Mexico,2007,"02",2096,0.053,15.8,75.6,Americas
Mexico,2007,"02",1939,0.053,15.8,75.6,Americas
Mexico,2007,"02",2229,0.066,15.8,75.6,Americas
Mexico,2007,"02",2057,0.066,15.8,75.6,Americas
Mexico,2007,"02",2096,0.066,15.8,75.6,Americas
Mexico,2007,"02",1939,0.066,15.8,75.6,Americas
Mexico,2007,"02",2229,0.06,15.8,75.6,Americas
Mexico,2007,"02",2057,0.06,15.8,75.6,Americas
Mexico,2007,"02",2096,0.06,15.8,75.6,Americas
Mexico,2007,"02",1939,0.06,15.8,75.6,Americas
Mexico,2007,"02",2229,0.048,15.8,75.6,Americas
Mexico,2007,"02",2057,0.048,15.8,75.6,Americas
Mexico,2007,"02",2096,0.048,15.8,75.6,Americas
Mexico,2007,"02",1939,0.048,15.8,75.6,Americas
Mexico,2007,"03",1678,0.079,15.8,75.6,Americas
Mexico,2007,"03",1555,0.079,15.8,75.6,Americas
Mexico,2007,"03",1777,0.079,15.8,75.6,Americas
Mexico,2007,"03",1485,0.079,15.8,75.6,Americas
Mexico,2007,"03",1678,0.071,15.8,75.6,Americas
Mexico,2007,"03",1555,0.071,15.8,75.6,Americas
Mexico,2007,"03",1777,0.071,15.8,75.6,Americas
Mexico,2007,"03",1485,0.071,15.8,75.6,Americas
Mexico,2007,"03",1678,0.081,15.8,75.6,Americas
Mexico,2007,"03",1555,0.081,15.8,75.6,Americas
Mexico,2007,"03",1777,0.081,15.8,75.6,Americas
Mexico,2007,"03",1485,0.081,15.8,75.6,Americas
Mexico,2007,"03",1678,0.072,15.8,75.6,Americas
Mexico,2007,"03",1555,0.072,15.8,75.6,Americas
Mexico,2007,"03",1777,0.072,15.8,75.6,Americas
Mexico,2007,"03",1485,0.072,15.8,75.6,Americas
Mexico,2007,"04",1081,0.066,15.8,75.6,Americas
Mexico,2007,"04",1112,0.066,15.8,75.6,Americas
Mexico,2007,"04",1207,0.066,15.8,75.6,Americas
Mexico,2007,"04",1159,0.066,15.8,75.6,Americas
Mexico,2007,"04",1174,0.066,15.8,75.6,Americas
Mexico,2007,"04",1081,0.068,15.8,75.6,Americas
Mexico,2007,"04",1112,0.068,15.8,75.6,Americas
Mexico,2007,"04",1207,0.068,15.8,75.6,Americas
Mexico,2007,"04",1159,0.068,15.8,75.6,Americas
Mexico,2007,"04",1174,0.068,15.8,75.6,Americas
Mexico,2007,"04",1081,0.083,15.8,75.6,Americas
Mexico,2007,"04",1112,0.083,15.8,75.6,Americas
Mexico,2007,"04",1207,0.083,15.8,75.6,Americas
Mexico,2007,"04",1159,0.083,15.8,75.6,Americas
Mexico,2007,"04",1174,0.083,15.8,75.6,Americas
Mexico,2007,"04",1081,0.058,15.8,75.6,Americas
Mexico,2007,"04",1112,0.058,15.8,75.6,Americas
Mexico,2007,"04",1207,0.058,15.8,75.6,Americas
Mexico,2007,"04",1159,0.058,15.8,75.6,Americas
Mexico,2007,"04",1174,0.058,15.8,75.6,Americas
Mexico,2007,"04",1081,0.073,15.8,75.6,Americas
Mexico,2007,"04",1112,0.073,15.8,75.6,Americas
Mexico,2007,"04",1207,0.073,15.8,75.6,Americas
Mexico,2007,"04",1159,0.073,15.8,75.6,Americas
Mexico,2007,"04",1174,0.073,15.8,75.6,Americas
Mexico,2007,"05",1040,0.081,15.8,75.6,Americas
Mexico,2007,"05",1059,0.081,15.8,75.6,Americas
Mexico,2007,"05",1071,0.081,15.8,75.6,Americas
Mexico,2007,"05",1010,0.081,15.8,75.6,Americas
Mexico,2007,"05",1040,0.061,15.8,75.6,Americas
Mexico,2007,"05",1059,0.061,15.8,75.6,Americas
Mexico,2007,"05",1071,0.061,15.8,75.6,Americas
Mexico,2007,"05",1010,0.061,15.8,75.6,Americas
Mexico,2007,"05",1040,0.056,15.8,75.6,Americas
Mexico,2007,"05",1059,0.056,15.8,75.6,Americas
Mexico,2007,"05",1071,0.056,15.8,75.6,Americas
Mexico,2007,"05",1010,0.056,15.8,75.6,Americas
Mexico,2007,"05",1040,0.07,15.8,75.6,Americas
Mexico,2007,"05",1059,0.07,15.8,75.6,Americas
Mexico,2007,"05",1071,0.07,15.8,75.6,Americas
Mexico,2007,"05",1010,0.07,15.8,75.6,Americas
Mexico,2007,"06",949,0.1,15.8,75.6,Americas
Mexico,2007,"06",873,0.1,15.8,75.6,Americas
Mexico,2007,"06",815,0.1,15.8,75.6,Americas
Mexico,2007,"06",990,0.1,15.8,75.6,Americas
Mexico,2007,"06",949,0.096,15.8,75.6,Americas
Mexico,2007,"06",873,0.096,15.8,75.6,Americas
Mexico,2007,"06",815,0.096,15.8,75.6,Americas
Mexico,2007,"06",990,0.096,15.8,75.6,Americas
Mexico,2007,"06",949,0.091,15.8,75.6,Americas
Mexico,2007,"06",873,0.091,15.8,75.6,Americas
Mexico,2007,"06",815,0.091,15.8,75.6,Americas
Mexico,2007,"06",990,0.091,15.8,75.6,Americas
Mexico,2007,"06",949,0.115,15.8,75.6,Americas
Mexico,2007,"06",873,0.115,15.8,75.6,Americas
Mexico,2007,"06",815,0.115,15.8,75.6,Americas
Mexico,2007,"06",990,0.115,15.8,75.6,Americas
Mexico,2007,"07",822,0.116,15.8,75.6,Americas
Mexico,2007,"07",847,0.116,15.8,75.6,Americas
Mexico,2007,"07",810,0.116,15.8,75.6,Americas
Mexico,2007,"07",830,0.116,15.8,75.6,Americas
Mexico,2007,"07",795,0.116,15.8,75.6,Americas
Mexico,2007,"07",822,0.106,15.8,75.6,Americas
Mexico,2007,"07",847,0.106,15.8,75.6,Americas
Mexico,2007,"07",810,0.106,15.8,75.6,Americas
Mexico,2007,"07",830,0.106,15.8,75.6,Americas
Mexico,2007,"07",795,0.106,15.8,75.6,Americas
Mexico,2007,"07",822,0.104,15.8,75.6,Americas
Mexico,2007,"07",847,0.104,15.8,75.6,Americas
Mexico,2007,"07",810,0.104,15.8,75.6,Americas
Mexico,2007,"07",830,0.104,15.8,75.6,Americas
Mexico,2007,"07",795,0.104,15.8,75.6,Americas
Mexico,2007,"07",822,0.104,15.8,75.6,Americas
Mexico,2007,"07",847,0.104,15.8,75.6,Americas
Mexico,2007,"07",810,0.104,15.8,75.6,Americas
Mexico,2007,"07",830,0.104,15.8,75.6,Americas
Mexico,2007,"07",795,0.104,15.8,75.6,Americas
Mexico,2007,"07",822,0.118,15.8,75.6,Americas
Mexico,2007,"07",847,0.118,15.8,75.6,Americas
Mexico,2007,"07",810,0.118,15.8,75.6,Americas
Mexico,2007,"07",830,0.118,15.8,75.6,Americas
Mexico,2007,"07",795,0.118,15.8,75.6,Americas
Mexico,2007,"08",820,0.178,15.8,75.6,Americas
Mexico,2007,"08",809,0.178,15.8,75.6,Americas
Mexico,2007,"08",782,0.178,15.8,75.6,Americas
Mexico,2007,"08",731,0.178,15.8,75.6,Americas
Mexico,2007,"08",820,0.133,15.8,75.6,Americas
Mexico,2007,"08",809,0.133,15.8,75.6,Americas
Mexico,2007,"08",782,0.133,15.8,75.6,Americas
Mexico,2007,"08",731,0.133,15.8,75.6,Americas
Mexico,2007,"08",820,0.123,15.8,75.6,Americas
Mexico,2007,"08",809,0.123,15.8,75.6,Americas
Mexico,2007,"08",782,0.123,15.8,75.6,Americas
Mexico,2007,"08",731,0.123,15.8,75.6,Americas
Mexico,2007,"08",820,0.149,15.8,75.6,Americas
