"year","month","day","country","dengue_activity"
2011,"02","27","Mexico",0.067
2011,"02","27","Philippines",0.136
2011,"02","27","Singapore",0.093
2011,"02","27","Thailand",0.086
2011,"02","27","Venezuela",0.271
2011,"03","06","Argentina",0.142
2011,"03","06","Bolivia",0.08
2011,"03","06","Brazil",0.284
2011,"03","06","India",0.014
2011,"03","06","Indonesia",0.11
2011,"03","06","Mexico",0.079
2011,"03","06","Philippines",0.112
2011,"03","06","Singapore",0.093
2011,"03","06","Thailand",0.076
2011,"03","06","Venezuela",0.263
2011,"03","13","Argentina",0.202
2011,"03","13","Bolivia",0.084
2011,"03","13","Brazil",0.392
2011,"03","13","India",0.013
2011,"03","13","Indonesia",0.118
2011,"03","13","Mexico",0.086
2011,"03","13","Philippines",0.106
2011,"03","13","Singapore",0.094
2011,"03","13","Thailand",0.077
2011,"03","13","Venezuela",0.274
2011,"03","20","Argentina",0.193
2011,"03","20","Bolivia",0.092
2011,"03","20","Brazil",0.487
2011,"03","20","India",0.016
2011,"03","20","Indonesia",0.114
2011,"03","20","Mexico",0.076
2011,"03","20","Philippines",0.108
2011,"03","20","Singapore",0.099
2011,"03","20","Thailand",0.072
2011,"03","20","Venezuela",0.3
2011,"03","27","Argentina",0.202
2011,"03","27","Bolivia",0.096
2011,"03","27","Brazil",0.458
2011,"03","27","India",0.012
2011,"03","27","Indonesia",0.106
2011,"03","27","Mexico",0.078
2011,"03","27","Philippines",0.094
2011,"03","27","Singapore",0.1
2011,"03","27","Thailand",0.065
2011,"03","27","Venezuela",0.279
2011,"04","03","Argentina",0.207
2011,"04","03","Bolivia",0.109
2011,"04","03","Brazil",0.486
2011,"04","03","India",0.017
2011,"04","03","Indonesia",0.11
2011,"04","03","Mexico",0.081
2011,"04","03","Philippines",0.093
2011,"04","03","Singapore",0.104
2011,"04","03","Thailand",0.061
2011,"04","03","Venezuela",0.271
2011,"04","10","Argentina",0.169
2011,"04","10","Bolivia",0.1
2011,"04","10","Brazil",0.444
2011,"04","10","India",0.022
2011,"04","10","Indonesia",0.109
2011,"04","10","Mexico",0.085
2011,"04","10","Philippines",0.093
2011,"04","10","Singapore",0.095
2011,"04","10","Thailand",0.056
2011,"04","10","Venezuela",0.214
2011,"04","17","Argentina",0.096
2011,"04","17","Bolivia",0.089
2011,"04","17","Brazil",0.372
2011,"04","17","India",0.035
2011,"04","17","Indonesia",0.101
2011,"04","17","Mexico",0.062
2011,"04","17","Philippines",0.084
2011,"04","17","Singapore",0.09
2011,"04","17","Thailand",0.069
2011,"04","17","Venezuela",0.178
2011,"04","24","Argentina",0.099
2011,"04","24","Bolivia",0.094
2011,"04","24","Brazil",0.366
2011,"04","24","India",0.026
2011,"04","24","Indonesia",0.107
2011,"04","24","Mexico",0.085
2011,"04","24","Philippines",0.092
2011,"04","24","Singapore",0.094
2011,"04","24","Thailand",0.08
2011,"04","24","Venezuela",0.21
2011,"05","01","Argentina",0.072
2011,"05","01","Bolivia",0.076
2011,"05","01","Brazil",0.32
2011,"05","01","India",0.023
2011,"05","01","Indonesia",0.101
2011,"05","01","Mexico",0.081
2011,"05","01","Philippines",0.096
2011,"05","01","Singapore",0.091
2011,"05","01","Thailand",0.085
2011,"05","01","Venezuela",0.189
2011,"05","08","Argentina",0.089
2011,"05","08","Bolivia",0.058
2011,"05","08","Brazil",0.279
2011,"05","08","India",0.021
2011,"05","08","Indonesia",0.105
2011,"05","08","Mexico",0.075
2011,"05","08","Philippines",0.075
2011,"05","08","Singapore",0.088
2011,"05","08","Thailand",0.109
2011,"05","08","Venezuela",0.201
2011,"05","15","Argentina",0.077
2011,"05","15","Bolivia",0.05
2011,"05","15","Brazil",0.255
2011,"05","15","India",0.024
2011,"05","15","Indonesia",0.093
2011,"05","15","Mexico",0.082
2011,"05","15","Philippines",0.07
2011,"05","15","Singapore",0.09
2011,"05","15","Thailand",0.122
2011,"05","15","Venezuela",0.206
2011,"05","22","Argentina",0.055
2011,"05","22","Bolivia",0.04
2011,"05","22","Brazil",0.216
2011,"05","22","India",0.023
2011,"05","22","Indonesia",0.101
2011,"05","22","Mexico",0.084
2011,"05","22","Philippines",0.077
2011,"05","22","Singapore",0.093
2011,"05","22","Thailand",0.163
2011,"05","22","Venezuela",0.205
2011,"05","29","Argentina",0.053
2011,"05","29","Bolivia",0.046
2011,"05","29","Brazil",0.175
2011,"05","29","India",0.023
2011,"05","29","Indonesia",0.096
2011,"05","29","Mexico",0.08
2011,"05","29","Philippines",0.104
2011,"05","29","Singapore",0.102
2011,"05","29","Thailand",0.193
2011,"05","29","Venezuela",0.199
2011,"06","05","Argentina",0.055
2011,"06","05","Bolivia",0.046
2011,"06","05","Brazil",0.139
2011,"06","05","India",0.024
2011,"06","05","Indonesia",0.097
2011,"06","05","Mexico",0.08
2011,"06","05","Philippines",0.109
2011,"06","05","Singapore",0.099
2011,"06","05","Thailand",0.231
2011,"06","05","Venezuela",0.206
2011,"06","12","Argentina",0.041
2011,"06","12","Bolivia",0.034
2011,"06","12","Brazil",0.129
2011,"06","12","India",0.029
2011,"06","12","Indonesia",0.102
2011,"06","12","Mexico",0.078
2011,"06","12","Philippines",0.117
2011,"06","12","Singapore",0.108
2011,"06","12","Thailand",0.257
2011,"06","12","Venezuela",0.195
2011,"06","19","Argentina",0.041
2011,"06","19","Bolivia",0.027
2011,"06","19","Brazil",0.099
2011,"06","19","India",0.035
2011,"06","19","Indonesia",0.099
2011,"06","19","Mexico",0.073
2011,"06","19","Philippines",0.108
2011,"06","19","Singapore",0.104
2011,"06","19","Thailand",0.259
2011,"06","19","Venezuela",0.188
2011,"06","26","Argentina",0.043
2011,"06","26","Bolivia",0.021
2011,"06","26","Brazil",0.089
2011,"06","26","India",0.051
2011,"06","26","Indonesia",0.086
2011,"06","26","Mexico",0.069
2011,"06","26","Philippines",0.141
2011,"06","26","Singapore",0.123
2011,"06","26","Thailand",0.238
2011,"06","26","Venezuela",0.185
2011,"07","03","Argentina",0.029
2011,"07","03","Bolivia",0.016
2011,"07","03","Brazil",0.076
2011,"07","03","India",0.047
2011,"07","03","Indonesia",0.092
2011,"07","03","Mexico",0.086
2011,"07","03","Philippines",0.145
2011,"07","03","Singapore",0.128
2011,"07","03","Thailand",0.219
2011,"07","03","Venezuela",0.174
2011,"07","10","Argentina",0.024
2011,"07","10","Bolivia",0.011
2011,"07","10","Brazil",0.072
2011,"07","10","India",0.049
2011,"07","10","Indonesia",0.085
2011,"07","10","Mexico",0.098
2011,"07","10","Philippines",0.184
2011,"07","10","Singapore",0.129
2011,"07","10","Thailand",0.186
2011,"07","10","Venezuela",0.175
2011,"07","17","Argentina",0.014
2011,"07","17","Bolivia",0.012
2011,"07","17","Brazil",0.058
2011,"07","17","India",0.062
2011,"07","17","Indonesia",0.087
2011,"07","17","Mexico",0.1
2011,"07","17","Philippines",0.181
2011,"07","17","Singapore",0.134
2011,"07","17","Thailand",0.229
2011,"07","17","Venezuela",0.16
2011,"07","24","Argentina",0.029
2011,"07","24","Bolivia",0.012
2011,"07","24","Brazil",0.068
2011,"07","24","India",0.062
2011,"07","24","Indonesia",0.08
2011,"07","24","Mexico",0.118
2011,"07","24","Philippines",0.201
2011,"07","24","Singapore",0.152
2011,"07","24","Thailand",0.199
2011,"07","24","Venezuela",0.166
2011,"07","31","Argentina",0.029
2011,"07","31","Bolivia",0.009
2011,"07","31","Brazil",0.066
2011,"07","31","India",0.067
2011,"07","31","Indonesia",0.081
2011,"07","31","Mexico",0.106
2011,"07","31","Philippines",0.233
2011,"07","31","Singapore",0.151
2011,"07","31","Thailand",0.206
2011,"07","31","Venezuela",0.156
2011,"08","07","Argentina",0.027
2011,"08","07","Bolivia",0.007
2011,"08","07","Brazil",0.073
2011,"08","07","India",0.078
2011,"08","07","Indonesia",0.081
2011,"08","07","Mexico",0.095
2011,"08","07","Philippines",0.443
2011,"08","07","Singapore",0.148
2011,"08","07","Thailand",0.175
2011,"08","07","Venezuela",0.156
2011,"08","14","Argentina",0.024
2011,"08","14","Bolivia",0.01
2011,"08","14","Brazil",0.074
2011,"08","14","India",0.089
2011,"08","14","Indonesia",0.077
2011,"08","14","Mexico",0.094
2011,"08","14","Philippines",0.725
2011,"08","14","Singapore",0.134
2011,"08","14","Thailand",0.181
2011,"08","14","Venezuela",0.159
2011,"08","21","Argentina",0.029
2011,"08","21","Bolivia",0.013
2011,"08","21","Brazil",0.074
2011,"08","21","India",0.086
2011,"08","21","Indonesia",0.072
2011,"08","21","Mexico",0.093
2011,"08","21","Philippines",0.871
2011,"08","21","Singapore",0.119
2011,"08","21","Thailand",0.206
2011,"08","21","Venezuela",0.158
2011,"08","28","Argentina",0.029
2011,"08","28","Bolivia",0.012
2011,"08","28","Brazil",0.076
2011,"08","28","India",0.076
2011,"08","28","Indonesia",0.067
2011,"08","28","Mexico",0.104
2011,"08","28","Philippines",0.634
2011,"08","28","Singapore",0.112
2011,"08","28","Thailand",0.182
2011,"08","28","Venezuela",0.157
2011,"09","04","Argentina",0.029
2011,"09","04","Bolivia",0.012
2011,"09","04","Brazil",0.076
2011,"09","04","India",0.079
2011,"09","04","Indonesia",0.077
2011,"09","04","Mexico",0.118
2011,"09","04","Philippines",0.499
2011,"09","04","Singapore",0.118
2011,"09","04","Thailand",0.172
2011,"09","04","Venezuela",0.157
2011,"09","11","Argentina",0.019
2011,"09","11","Bolivia",0.011
2011,"09","11","Brazil",0.079
2011,"09","11","India",0.092
2011,"09","11","Indonesia",0.094
2011,"09","11","Mexico",0.111
2011,"09","11","Philippines",0.403
2011,"09","11","Singapore",0.11
2011,"09","11","Thailand",0.181
2011,"09","11","Venezuela",0.164
2011,"09","18","Argentina",0.019
2011,"09","18","Bolivia",0.01
2011,"09","18","Brazil",0.073
2011,"09","18","India",0.098
2011,"09","18","Indonesia",0.091
2011,"09","18","Mexico",0.131
2011,"09","18","Philippines",0.361
2011,"09","18","Singapore",0.117
2011,"09","18","Thailand",0.18
2011,"09","18","Venezuela",0.183
2011,"09","25","Argentina",0.029
2011,"09","25","Bolivia",0.01
2011,"09","25","Brazil",0.071
2011,"09","25","India",0.116
2011,"09","25","Indonesia",0.095
2011,"09","25","Mexico",0.161
2011,"09","25","Philippines",0.324
2011,"09","25","Singapore",0.122
2011,"09","25","Thailand",0.139
2011,"09","25","Venezuela",0.175
2011,"10","02","Argentina",0.027
2011,"10","02","Bolivia",0.01
2011,"10","02","Brazil",0.075
2011,"10","02","India",0.127
2011,"10","02","Indonesia",0.098
2011,"10","02","Mexico",0.167
2011,"10","02","Philippines",0.287
2011,"10","02","Singapore",0.112
2011,"10","02","Thailand",0.12
2011,"10","02","Venezuela",0.189
2011,"10","09","Argentina",0.024
2011,"10","09","Bolivia",0.012
2011,"10","09","Brazil",0.071
2011,"10","09","India",0.156
2011,"10","09","Indonesia",0.101
2011,"10","09","Mexico",0.171
2011,"10","09","Philippines",0.209
2011,"10","09","Singapore",0.116
2011,"10","09","Thailand",0.108
2011,"10","09","Venezuela",0.199
2011,"10","16","Argentina",0.029
2011,"10","16","Bolivia",0.018
2011,"10","16","Brazil",0.082
2011,"10","16","India",0.189
2011,"10","16","Indonesia",0.101
2011,"10","16","Mexico",0.178
2011,"10","16","Philippines",0.137
2011,"10","16","Singapore",0.104
2011,"10","16","Thailand",0.098
2011,"10","16","Venezuela",0.246
2011,"10","23","Argentina",0.031
2011,"10","23","Bolivia",0.019
2011,"10","23","Brazil",0.097
2011,"10","23","India",0.192
2011,"10","23","Indonesia",0.101
2011,"10","23","Mexico",0.165
2011,"10","23","Philippines",0.117
2011,"10","23","Singapore",0.104
2011,"10","23","Thailand",0.093
2011,"10","23","Venezuela",0.299
2011,"10","30","Argentina",0.034
2011,"10","30","Bolivia",0.018
2011,"10","30","Brazil",0.09
2011,"10","30","India",0.191
2011,"10","30","Indonesia",0.095
2011,"10","30","Mexico",0.128
2011,"10","30","Philippines",0.094
2011,"10","30","Singapore",0.109
2011,"10","30","Thailand",0.107
2011,"10","30","Venezuela",0.33
2011,"11","06","Argentina",0.036
2011,"11","06","Bolivia",0.017
2011,"11","06","Brazil",0.097
2011,"11","06","India",0.142
2011,"11","06","Indonesia",0.1
2011,"11","06","Mexico",0.13
2011,"11","06","Philippines",0.085
2011,"11","06","Singapore",0.116
2011,"11","06","Thailand",0.14
2011,"11","06","Venezuela",0.296
2011,"11","13","Argentina",0.039
2011,"11","13","Bolivia",0.015
2011,"11","13","Brazil",0.09
2011,"11","13","India",0.1
2011,"11","13","Indonesia",0.11
2011,"11","13","Mexico",0.106
2011,"11","13","Philippines",0.083
2011,"11","13","Singapore",0.102
2011,"11","13","Thailand",0.149
2011,"11","13","Venezuela",0.274
2011,"11","20","Argentina",0.043
2011,"11","20","Bolivia",0.019
2011,"11","20","Brazil",0.092
2011,"11","20","India",0.084
2011,"11","20","Indonesia",0.099
2011,"11","20","Mexico",0.086
2011,"11","20","Philippines",0.092
2011,"11","20","Singapore",0.106
2011,"11","20","Thailand",0.152
2011,"11","20","Venezuela",0.278
2011,"11","27","Argentina",0.041
2011,"11","27","Bolivia",0.022
2011,"11","27","Brazil",0.079
2011,"11","27","India",0.069
2011,"11","27","Indonesia",0.106
2011,"11","27","Mexico",0.075
2011,"11","27","Philippines",0.085
2011,"11","27","Singapore",0.104
2011,"11","27","Thailand",0.133
2011,"11","27","Venezuela",0.251
2011,"12","04","Argentina",0.029
2011,"12","04","Bolivia",0.019
2011,"12","04","Brazil",0.08
2011,"12","04","India",0.054
2011,"12","04","Indonesia",0.107
2011,"12","04","Mexico",0.067
2011,"12","04","Philippines",0.105
2011,"12","04","Singapore",0.104
2011,"12","04","Thailand",0.123
2011,"12","04","Venezuela",0.232
2011,"12","11","Argentina",0.024
2011,"12","11","Bolivia",0.014
2011,"12","11","Brazil",0.087
2011,"12","11","India",0.04
2011,"12","11","Indonesia",0.104
2011,"12","11","Mexico",0.056
2011,"12","11","Philippines",0.092
2011,"12","11","Singapore",0.102
2011,"12","11","Thailand",0.108
2011,"12","11","Venezuela",0.208
2011,"12","18","Argentina",0.024
2011,"12","18","Bolivia",0.011
2011,"12","18","Brazil",0.083
2011,"12","18","India",0.032
2011,"12","18","Indonesia",0.101
2011,"12","18","Mexico",0.048
2011,"12","18","Philippines",0.098
2011,"12","18","Singapore",0.098
2011,"12","18","Thailand",0.117
2011,"12","18","Venezuela",0.183
2011,"12","25","Argentina",0.024
2011,"12","25","Bolivia",0.016
2011,"12","25","Brazil",0.084
2011,"12","25","India",0.034
2011,"12","25","Indonesia",0.093
2011,"12","25","Mexico",0.049
2011,"12","25","Philippines",0.104
2011,"12","25","Singapore",0.101
2011,"12","25","Thailand",0.101
2011,"12","25","Venezuela",0.182
2012,"01","01","Argentina",0.034
2012,"01","01","Bolivia",0.061
2012,"01","01","Brazil",0.103
2012,"01","01","India",0.033
2012,"01","01","Indonesia",0.106
2012,"01","01","Mexico",0.054
2012,"01","01","Philippines",0.102
2012,"01","01","Singapore",0.109
2012,"01","01","Thailand",0.108
2012,"01","01","Venezuela",0.183
2012,"01","08","Argentina",0.036
2012,"01","08","Bolivia",0.06
2012,"01","08","Brazil",0.112
2012,"01","08","India",0.031
2012,"01","08","Indonesia",0.116
2012,"01","08","Mexico",0.058
2012,"01","08","Philippines",0.097
2012,"01","08","Singapore",0.104
2012,"01","08","Thailand",0.125
2012,"01","08","Venezuela",0.197
2012,"01","15","Argentina",0.036
2012,"01","15","Bolivia",0.058
2012,"01","15","Brazil",0.095
2012,"01","15","India",0.022
2012,"01","15","Indonesia",0.118
2012,"01","15","Mexico",0.06
2012,"01","15","Philippines",0.091
2012,"01","15","Singapore",0.102
2012,"01","15","Thailand",0.134
2012,"01","15","Venezuela",0.203
2012,"01","22","Argentina",0.039
2012,"01","22","Bolivia",0.049
2012,"01","22","Brazil",0.102
2012,"01","22","India",0.018
2012,"01","22","Indonesia",0.113
2012,"01","22","Mexico",0.066
2012,"01","22","Philippines",0.101
2012,"01","22","Singapore",0.104
2012,"01","22","Thailand",0.12
2012,"01","22","Venezuela",0.214
2012,"01","29","Argentina",0.055
2012,"01","29","Bolivia",0.063
2012,"01","29","Brazil",0.109
2012,"01","29","India",0.017
2012,"01","29","Indonesia",0.115
2012,"01","29","Mexico",0.069
2012,"01","29","Philippines",0.123
2012,"01","29","Singapore",0.101
2012,"01","29","Thailand",0.106
2012,"01","29","Venezuela",0.205
2012,"02","05","Argentina",0.077
2012,"02","05","Bolivia",0.087
2012,"02","05","Brazil",0.116
2012,"02","05","India",0.012
2012,"02","05","Indonesia",0.114
2012,"02","05","Mexico",0.059
2012,"02","05","Philippines",0.117
2012,"02","05","Singapore",0.097
2012,"02","05","Thailand",0.127
2012,"02","05","Venezuela",0.198
2012,"02","12","Argentina",0.092
2012,"02","12","Bolivia",0.087
2012,"02","12","Brazil",0.124
2012,"02","12","India",0.012
2012,"02","12","Indonesia",0.105
2012,"02","12","Mexico",0.06
2012,"02","12","Philippines",0.103
2012,"02","12","Singapore",0.112
2012,"02","12","Thailand",0.109
2012,"02","12","Venezuela",0.184
2012,"02","19","Argentina",0.089
2012,"02","19","Bolivia",0.075
2012,"02","19","Brazil",0.141
2012,"02","19","India",0.011
2012,"02","19","Indonesia",0.108
2012,"02","19","Mexico",0.061
2012,"02","19","Philippines",0.12
2012,"02","19","Singapore",0.116
2012,"02","19","Thailand",0.119
2012,"02","19","Venezuela",0.191
2012,"02","26","Argentina",0.077
2012,"02","26","Bolivia",0.077
2012,"02","26","Brazil",0.177
2012,"02","26","India",0.009
2012,"02","26","Indonesia",0.106
2012,"02","26","Mexico",0.071
2012,"02","26","Philippines",0.102
2012,"02","26","Singapore",0.109
2012,"02","26","Thailand",0.098
2012,"02","26","Venezuela",0.198
2012,"03","04","Argentina",0.07
2012,"03","04","Bolivia",0.061
2012,"03","04","Brazil",0.176
2012,"03","04","India",0.007
2012,"03","04","Indonesia",0.112
2012,"03","04","Mexico",0.073
2012,"03","04","Philippines",0.091
2012,"03","04","Singapore",0.111
2012,"03","04","Thailand",0.082
2012,"03","04","Venezuela",0.204
2012,"03","11","Argentina",0.08
2012,"03","11","Bolivia",0.07
2012,"03","11","Brazil",0.188
2012,"03","11","India",0.01
2012,"03","11","Indonesia",0.106
2012,"03","11","Mexico",0.064
2012,"03","11","Philippines",0.092
2012,"03","11","Singapore",0.106
2012,"03","11","Thailand",0.083
2012,"03","11","Venezuela",0.186
2012,"03","18","Argentina",0.07
2012,"03","18","Bolivia",0.061
2012,"03","18","Brazil",0.198
2012,"03","18","India",0.008
2012,"03","18","Indonesia",0.102
2012,"03","18","Mexico",0.063
2012,"03","18","Philippines",0.101
2012,"03","18","Singapore",0.109
2012,"03","18","Thailand",0.086
2012,"03","18","Venezuela",0.184
2012,"03","25","Argentina",0.058
2012,"03","25","Bolivia",0.055
2012,"03","25","Brazil",0.194
2012,"03","25","India",0.01
2012,"03","25","Indonesia",0.106
2012,"03","25","Mexico",0.071
2012,"03","25","Philippines",0.08
2012,"03","25","Singapore",0.108
2012,"03","25","Thailand",0.072
2012,"03","25","Venezuela",0.174
2012,"04","01","Argentina",0.055
2012,"04","01","Bolivia",0.047
2012,"04","01","Brazil",0.177
2012,"04","01","India",0.013
2012,"04","01","Indonesia",0.098
2012,"04","01","Mexico",0.059
2012,"04","01","Philippines",0.078
2012,"04","01","Singapore",0.105
2012,"04","01","Thailand",0.063
2012,"04","01","Venezuela",0.161
2012,"04","08","Argentina",0.055
2012,"04","08","Bolivia",0.045
2012,"04","08","Brazil",0.202
2012,"04","08","India",0.013
2012,"04","08","Indonesia",0.104
2012,"04","08","Mexico",0.072
2012,"04","08","Philippines",0.083
2012,"04","08","Singapore",0.104
2012,"04","08","Thailand",0.062
2012,"04","08","Venezuela",0.169
2012,"04","15","Argentina",0.046
2012,"04","15","Bolivia",0.044
2012,"04","15","Brazil",0.204
2012,"04","15","India",0.015
2012,"04","15","Indonesia",0.1
2012,"04","15","Mexico",0.076
2012,"04","15","Philippines",0.085
2012,"04","15","Singapore",0.106
